1.5558 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pygame', 'sounddevice', 'PTB', 'pyo'] (in that order).
131.5470 	EXP 	New trial (rep=64, index=0): None
131.5568 	EXP 	polygon: autoDraw = False
131.5568 	EXP 	polygon: autoDraw = False
131.5568 	EXP 	polygon: opacity = 0.1
133.1571 	EXP 	polygon: autoDraw = True
133.3479 	EXP 	New trial (rep=65, index=0): None
133.3580 	EXP 	polygon: autoDraw = False
133.3580 	EXP 	polygon: autoDraw = False
133.3580 	EXP 	polygon: opacity = 1.0
134.8095 	EXP 	polygon: autoDraw = True
135.0159 	EXP 	New trial (rep=66, index=0): None
135.0240 	EXP 	polygon: autoDraw = False
135.0240 	EXP 	polygon: autoDraw = False
135.0240 	EXP 	polygon: opacity = 0.66
136.2412 	EXP 	polygon: autoDraw = True
136.4311 	EXP 	New trial (rep=67, index=0): None
136.4515 	EXP 	polygon: autoDraw = False
136.4515 	EXP 	polygon: autoDraw = False
136.4515 	EXP 	polygon: opacity = 0.66
138.1753 	EXP 	polygon: autoDraw = True
138.3676 	EXP 	New trial (rep=68, index=0): None
138.3768 	EXP 	polygon: autoDraw = False
138.3768 	EXP 	polygon: autoDraw = False
138.3768 	EXP 	polygon: opacity = 1.0
139.7968 	EXP 	polygon: autoDraw = True
139.9858 	EXP 	New trial (rep=69, index=0): None
139.9923 	EXP 	polygon: autoDraw = False
139.9923 	EXP 	polygon: autoDraw = False
139.9923 	EXP 	polygon: opacity = 0.33
141.3429 	EXP 	polygon: autoDraw = True
141.5299 	EXP 	New trial (rep=70, index=0): None
141.5438 	EXP 	polygon: autoDraw = False
141.5438 	EXP 	polygon: autoDraw = False
141.5438 	EXP 	polygon: opacity = 0.1
142.7432 	EXP 	polygon: autoDraw = True
142.9331 	EXP 	New trial (rep=71, index=0): None
142.9473 	EXP 	polygon: autoDraw = False
142.9473 	EXP 	polygon: autoDraw = False
142.9473 	EXP 	polygon: opacity = 0.33
144.3780 	EXP 	polygon: autoDraw = True
144.5690 	EXP 	New trial (rep=72, index=0): None
144.5821 	EXP 	polygon: autoDraw = False
144.5821 	EXP 	polygon: autoDraw = False
144.5821 	EXP 	polygon: opacity = 0.66
146.0947 	EXP 	polygon: autoDraw = True
146.2815 	EXP 	New trial (rep=73, index=0): None
146.2967 	EXP 	polygon: autoDraw = False
146.2967 	EXP 	polygon: autoDraw = False
146.2967 	EXP 	polygon: opacity = 0.1
147.5161 	EXP 	polygon: autoDraw = True
147.7204 	EXP 	New trial (rep=74, index=0): None
147.7321 	EXP 	polygon: autoDraw = False
147.7321 	EXP 	polygon: autoDraw = False
147.7321 	EXP 	polygon: opacity = 1.0
149.2977 	EXP 	polygon: autoDraw = True
149.5005 	EXP 	New trial (rep=75, index=0): None
149.5161 	EXP 	polygon: autoDraw = False
149.5161 	EXP 	polygon: autoDraw = False
149.5161 	EXP 	polygon: opacity = 0.66
150.7127 	EXP 	polygon: autoDraw = True
150.9004 	EXP 	New trial (rep=76, index=0): None
150.9158 	EXP 	polygon: autoDraw = False
150.9158 	EXP 	polygon: autoDraw = False
150.9158 	EXP 	polygon: opacity = 1.0
152.3968 	EXP 	polygon: autoDraw = True
152.5861 	EXP 	New trial (rep=77, index=0): None
152.6021 	EXP 	polygon: autoDraw = False
152.6021 	EXP 	polygon: autoDraw = False
152.6021 	EXP 	polygon: opacity = 1.0
153.9804 	EXP 	polygon: autoDraw = True
154.1679 	EXP 	New trial (rep=78, index=0): None
154.1846 	EXP 	polygon: autoDraw = False
154.1846 	EXP 	polygon: autoDraw = False
154.1846 	EXP 	polygon: opacity = 0.33
155.9143 	EXP 	polygon: autoDraw = True
156.1041 	EXP 	New trial (rep=79, index=0): None
156.1152 	EXP 	polygon: autoDraw = False
156.1152 	EXP 	polygon: autoDraw = False
156.1152 	EXP 	polygon: opacity = 0.33
157.5004 	EXP 	polygon: autoDraw = True
157.7062 	EXP 	New trial (rep=80, index=0): None
157.7192 	EXP 	polygon: autoDraw = False
157.7192 	EXP 	polygon: autoDraw = False
157.7192 	EXP 	polygon: opacity = 0.66
159.3998 	EXP 	polygon: autoDraw = True
159.5894 	EXP 	New trial (rep=81, index=0): None
159.5999 	EXP 	polygon: autoDraw = False
159.5999 	EXP 	polygon: autoDraw = False
159.5999 	EXP 	polygon: opacity = 1.0
161.2551 	EXP 	polygon: autoDraw = True
161.4556 	EXP 	New trial (rep=82, index=0): None
161.4665 	EXP 	polygon: autoDraw = False
161.4665 	EXP 	polygon: autoDraw = False
161.4665 	EXP 	polygon: opacity = 1.0
162.9524 	EXP 	polygon: autoDraw = True
163.1575 	EXP 	New trial (rep=83, index=0): None
163.1679 	EXP 	polygon: autoDraw = False
163.1679 	EXP 	polygon: autoDraw = False
163.1679 	EXP 	polygon: opacity = 0.66
164.9566 	EXP 	polygon: autoDraw = True
165.1578 	EXP 	New trial (rep=84, index=0): None
165.1716 	EXP 	polygon: autoDraw = False
165.1716 	EXP 	polygon: autoDraw = False
165.1716 	EXP 	polygon: opacity = 0.66
166.4011 	EXP 	polygon: autoDraw = True
166.5909 	EXP 	New trial (rep=85, index=0): None
166.6047 	EXP 	polygon: autoDraw = False
166.6047 	EXP 	polygon: autoDraw = False
166.6047 	EXP 	polygon: opacity = 0.33
168.2727 	EXP 	polygon: autoDraw = True
168.4759 	EXP 	New trial (rep=86, index=0): None
168.4851 	EXP 	polygon: autoDraw = False
168.4851 	EXP 	polygon: autoDraw = False
168.4851 	EXP 	polygon: opacity = 0.1
169.9710 	EXP 	polygon: autoDraw = True
170.1744 	EXP 	New trial (rep=87, index=0): None
170.1861 	EXP 	polygon: autoDraw = False
170.1861 	EXP 	polygon: autoDraw = False
170.1861 	EXP 	polygon: opacity = 1.0
171.7547 	EXP 	polygon: autoDraw = True
171.9563 	EXP 	New trial (rep=88, index=0): None
171.9721 	EXP 	polygon: autoDraw = False
171.9721 	EXP 	polygon: autoDraw = False
171.9721 	EXP 	polygon: opacity = 0.66
173.4534 	EXP 	polygon: autoDraw = True
173.6431 	EXP 	New trial (rep=89, index=0): None
173.6544 	EXP 	polygon: autoDraw = False
173.6544 	EXP 	polygon: autoDraw = False
